{'loss': [0.40215906500816345], 'acc': [0.9548302888870239], 'val_loss': [0.7742628455162048], 'val_acc': [0.6776143312454224]}
{'loss': [0.17551937699317932], 'acc': [0.9702076315879822], 'val_loss': [0.4689802825450897], 'val_acc': [0.8548936247825623]}
{'loss': [0.1722661852836609], 'acc': [0.970672070980072], 'val_loss': [0.44324973225593567], 'val_acc': [0.865915834903717]}
{'loss': [0.16961312294006348], 'acc': [0.9708406329154968], 'val_loss': [0.47921085357666016], 'val_acc': [0.8467852473258972]}
{'loss': [0.16641801595687866], 'acc': [0.9711896181106567], 'val_loss': [0.4774063229560852], 'val_acc': [0.8471874594688416]}
{'loss': [0.16475695371627808], 'acc': [0.9712090492248535], 'val_loss': [0.43302810192108154], 'val_acc': [0.8727083206176758]}
{'loss': [0.16223251819610596], 'acc': [0.9713625311851501], 'val_loss': [0.4712994694709778], 'val_acc': [0.8566647171974182]}
{'loss': [0.1596641093492508], 'acc': [0.9719065427780151], 'val_loss': [0.46515360474586487], 'val_acc': [0.8521183729171753]}
{'loss': [0.15667405724525452], 'acc': [0.9723050594329834], 'val_loss': [0.4535042941570282], 'val_acc': [0.8597432374954224]}
{'loss': [0.15632368624210358], 'acc': [0.9719781279563904], 'val_loss': [0.4373857080936432], 'val_acc': [0.8685542941093445]}
{'loss': [0.15233920514583588], 'acc': [0.9727672338485718], 'val_loss': [0.4599771797657013], 'val_acc': [0.8560584783554077]}
{'loss': [0.1516672968864441], 'acc': [0.9724472165107727], 'val_loss': [0.42985495924949646], 'val_acc': [0.8737984299659729]}
{'loss': [0.14822088181972504], 'acc': [0.9733853936195374], 'val_loss': [0.4639867842197418], 'val_acc': [0.8558836579322815]}
{'loss': [0.14615345001220703], 'acc': [0.9735540151596069], 'val_loss': [0.4832513928413391], 'val_acc': [0.8479301333427429]}
{'loss': [0.14532780647277832], 'acc': [0.9733862280845642], 'val_loss': [0.4722943902015686], 'val_acc': [0.8552135825157166]}
{'loss': [0.14334814250469208], 'acc': [0.9737035036087036], 'val_loss': [0.42683571577072144], 'val_acc': [0.8762989640235901]}
{'loss': [0.1411297768354416], 'acc': [0.9740155935287476], 'val_loss': [0.42957428097724915], 'val_acc': [0.8723862767219543]}
{'loss': [0.13935351371765137], 'acc': [0.9742642045021057], 'val_loss': [0.42402634024620056], 'val_acc': [0.8721579313278198]}
{'loss': [0.13760928809642792], 'acc': [0.974454939365387], 'val_loss': [0.4536580741405487], 'val_acc': [0.8606055974960327]}
{'loss': [0.13597171008586884], 'acc': [0.9746754765510559], 'val_loss': [0.43279874324798584], 'val_acc': [0.8678241968154907]}
{'loss': [0.13393276929855347], 'acc': [0.9748943448066711], 'val_loss': [0.443880170583725], 'val_acc': [0.8646310567855835]}
{'loss': [0.1323716938495636], 'acc': [0.9751665592193604], 'val_loss': [0.43357357382774353], 'val_acc': [0.865230917930603]}
{'loss': [0.13170412182807922], 'acc': [0.9750421047210693], 'val_loss': [0.4550996720790863], 'val_acc': [0.8592020869255066]}
