{'loss': [0.4120895564556122], 'acc': [0.8685962557792664], 'val_loss': [0.3748428225517273], 'val_acc': [0.872833251953125]}
{'loss': [0.5094897747039795], 'acc': [0.8331637382507324], 'val_loss': [0.32377108931541443], 'val_acc': [0.8801788687705994]}
{'loss': [0.5584054589271545], 'acc': [0.8149857521057129], 'val_loss': [0.34333091974258423], 'val_acc': [0.8899238705635071]}
{'loss': [0.34412655234336853], 'acc': [0.888761579990387], 'val_loss': [0.2984883785247803], 'val_acc': [0.8929885029792786]}
{'loss': [0.503707230091095], 'acc': [0.8352897763252258], 'val_loss': [0.42387035489082336], 'val_acc': [0.8797031044960022]}
{'loss': [2.232243061065674], 'acc': [0.8208059668540955], 'val_loss': [0.37051230669021606], 'val_acc': [0.8868468999862671]}
{'loss': [1.4171357154846191], 'acc': [0.7971388697624207], 'val_loss': [0.5608179569244385], 'val_acc': [0.7984089851379395]}
{'loss': [0.6026309728622437], 'acc': [0.7678664326667786], 'val_loss': [0.45156633853912354], 'val_acc': [0.85637366771698]}
{'loss': [0.9133070707321167], 'acc': [0.788695752620697], 'val_loss': [0.5533807277679443], 'val_acc': [0.8303261399269104]}
{'loss': [1.4376113414764404], 'acc': [0.7679599523544312], 'val_loss': [0.8028550148010254], 'val_acc': [0.5797990560531616]}
{'loss': [0.5139350295066833], 'acc': [0.8279285430908203], 'val_loss': [0.4607163369655609], 'val_acc': [0.8312501907348633]}
{'loss': [0.6923344731330872], 'acc': [0.7769888043403625], 'val_loss': [0.424376904964447], 'val_acc': [0.8561774492263794]}
{'loss': [1.7677648067474365], 'acc': [0.8018351197242737], 'val_loss': [0.4329491853713989], 'val_acc': [0.8688316345214844]}
{'loss': [0.5960569381713867], 'acc': [0.840952455997467], 'val_loss': [0.7463980317115784], 'val_acc': [0.5812395811080933]}
{'loss': [0.43156707286834717], 'acc': [0.8572515249252319], 'val_loss': [0.3138119578361511], 'val_acc': [0.8985844850540161]}
{'loss': [0.8408731818199158], 'acc': [0.8135355710983276], 'val_loss': [0.9079718589782715], 'val_acc': [0.5795949101448059]}
{'loss': [0.6628572344779968], 'acc': [0.7631794214248657], 'val_loss': [0.5042301416397095], 'val_acc': [0.8609318137168884]}
{'loss': [0.5025988817214966], 'acc': [0.8221875429153442], 'val_loss': [0.38643157482147217], 'val_acc': [0.8963989019393921]}
{'loss': [0.7609460353851318], 'acc': [0.7599577307701111], 'val_loss': [0.42476099729537964], 'val_acc': [0.8966093063354492]}
{'loss': [0.8476057052612305], 'acc': [0.8191655278205872], 'val_loss': [0.8512165546417236], 'val_acc': [0.580563485622406]}
{'loss': [1.2862752676010132], 'acc': [0.7960778474807739], 'val_loss': [0.5142475366592407], 'val_acc': [0.8339448571205139]}
{'loss': [28.333086013793945], 'acc': [0.6904272437095642], 'val_loss': [1.0355716943740845], 'val_acc': [0.5795832872390747]}
