{'loss': [0.4750005006790161], 'acc': [0.8161250352859497], 'val_loss': [0.34175780415534973], 'val_acc': [0.901577889919281]}
{'loss': [0.39290690422058105], 'acc': [0.8479884266853333], 'val_loss': [0.39437347650527954], 'val_acc': [0.8456161618232727]}
{'loss': [0.39730310440063477], 'acc': [0.8485626578330994], 'val_loss': [0.37832415103912354], 'val_acc': [0.8832245469093323]}
{'loss': [0.4023703932762146], 'acc': [0.8428592681884766], 'val_loss': [0.3608241379261017], 'val_acc': [0.9029643535614014]}
{'loss': [0.39752450585365295], 'acc': [0.8468219041824341], 'val_loss': [0.36317113041877747], 'val_acc': [0.8821218013763428]}
{'loss': [0.40003591775894165], 'acc': [0.8438078761100769], 'val_loss': [0.372609406709671], 'val_acc': [0.8850836753845215]}
{'loss': [0.41134506464004517], 'acc': [0.8420231342315674], 'val_loss': [0.3908822238445282], 'val_acc': [0.8914008140563965]}
{'loss': [0.3903161287307739], 'acc': [0.8470125794410706], 'val_loss': [0.4197815954685211], 'val_acc': [0.8771594762802124]}
{'loss': [0.4020664393901825], 'acc': [0.8439212441444397], 'val_loss': [0.37115365266799927], 'val_acc': [0.8907566666603088]}
{'loss': [0.40026018023490906], 'acc': [0.8434738516807556], 'val_loss': [0.4923867881298065], 'val_acc': [0.7947685122489929]}
{'loss': [0.38472485542297363], 'acc': [0.8490175008773804], 'val_loss': [0.3400287926197052], 'val_acc': [0.8865383863449097]}
{'loss': [0.3835941255092621], 'acc': [0.8487390279769897], 'val_loss': [0.3614944517612457], 'val_acc': [0.8719817996025085]}
{'loss': [0.40305596590042114], 'acc': [0.8458375334739685], 'val_loss': [0.37963467836380005], 'val_acc': [0.8778193593025208]}
{'loss': [0.39177432656288147], 'acc': [0.8445812463760376], 'val_loss': [0.3612339496612549], 'val_acc': [0.8902775049209595]}
{'loss': [0.4042627215385437], 'acc': [0.8388782739639282], 'val_loss': [0.5277323722839355], 'val_acc': [0.8290169835090637]}
{'loss': [0.394308865070343], 'acc': [0.844944953918457], 'val_loss': [0.3998351991176605], 'val_acc': [0.8267631530761719]}
{'loss': [0.38941219449043274], 'acc': [0.8430444002151489], 'val_loss': [0.3614855706691742], 'val_acc': [0.8634854555130005]}
{'loss': [0.4098030626773834], 'acc': [0.8365617394447327], 'val_loss': [1.1760004758834839], 'val_acc': [0.547412097454071]}
{'loss': [0.4080641567707062], 'acc': [0.8394107222557068], 'val_loss': [1.3429652452468872], 'val_acc': [0.65077805519104]}
{'loss': [0.3988848030567169], 'acc': [0.8455568552017212], 'val_loss': [0.41800418496131897], 'val_acc': [0.8272923827171326]}
{'loss': [0.38544267416000366], 'acc': [0.8463897705078125], 'val_loss': [0.34701427817344666], 'val_acc': [0.883875846862793]}
{'loss': [0.3923095166683197], 'acc': [0.8439462780952454], 'val_loss': [0.3973759710788727], 'val_acc': [0.8924749493598938]}
{'loss': [0.3712935447692871], 'acc': [0.8470126390457153], 'val_loss': [0.44976043701171875], 'val_acc': [0.8808484077453613]}
{'loss': [0.3956325054168701], 'acc': [0.8431278467178345], 'val_loss': [0.4777538776397705], 'val_acc': [0.8607181310653687]}
{'loss': [0.37584367394447327], 'acc': [0.8455213308334351], 'val_loss': [0.5217514634132385], 'val_acc': [0.8351404666900635]}
{'loss': [0.3817988932132721], 'acc': [0.8482410907745361], 'val_loss': [0.7147698402404785], 'val_acc': [0.7871869802474976]}
{'loss': [0.3639550507068634], 'acc': [0.850063145160675], 'val_loss': [0.46619293093681335], 'val_acc': [0.8642186522483826]}
{'loss': [0.3734985888004303], 'acc': [0.8471671342849731], 'val_loss': [0.44365954399108887], 'val_acc': [0.8504312634468079]}
{'loss': [0.3493692874908447], 'acc': [0.855826199054718], 'val_loss': [3.3177618980407715], 'val_acc': [0.551210343837738]}
{'loss': [0.36646729707717896], 'acc': [0.8486097455024719], 'val_loss': [0.5352849364280701], 'val_acc': [0.8202529549598694]}
{'loss': [0.401479572057724], 'acc': [0.8390218615531921], 'val_loss': [0.4750124216079712], 'val_acc': [0.85759437084198]}
{'loss': [0.37599819898605347], 'acc': [0.8459842801094055], 'val_loss': [0.6753937005996704], 'val_acc': [0.7856669425964355]}
